시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도,FCN예측값
경상남도,김해시,외동 ,883,일동한신아파트,경상남도 김해시 외동 883 일동한신아파트,99.93,16,1999,2017,11,,35.231,128.8489,2.10E+08
경상남도,김해시,외동 ,883,일동한신아파트,경상남도 김해시 외동 883 일동한신아파트,84.94,7,1999,2017,11,,35.231,128.8489,1.79E+08
경상남도,김해시,외동 ,883,일동한신아파트,경상남도 김해시 외동 883 일동한신아파트,84.94,5,1999,2017,11,,35.231,128.8489,1.77E+08
경상남도,김해시,율하동 ,1370,율현마을이편한세상9단지,경상남도 김해시 율하동 1370 율현마을이편한세상9단지,84.98,11,2013,2017,11,,35.1714,128.8169,3.08E+08
경상남도,김해시,율하동 ,1405,율현마을율하이편한세상,경상남도 김해시 율하동 1405 율현마을율하이편한세상,84.84,3,2009,2017,11,,35.1711,128.8208,2.76E+08
경상남도,김해시,율하동 ,1405,율현마을율하이편한세상,경상남도 김해시 율하동 1405 율현마을율하이편한세상,84.87,17,2009,2017,11,,35.1711,128.8208,2.92E+08
경상남도,김해시,율하동 ,1405,율현마을율하이편한세상,경상남도 김해시 율하동 1405 율현마을율하이편한세상,84.84,5,2009,2017,11,,35.1711,128.8208,2.80E+08
경상남도,김해시,전하동 ,439,반도보라아파트,경상남도 김해시 전하동 439 반도보라아파트,84.85,2,1996,2017,11,,35.223,128.8738,2.13E+08
경상남도,김해시,지내동 ,360,,경상남도 김해시 지내동 360 ,59.48,2,2002,2017,11,,35.2325,128.9229,1.72E+08
경상남도,김해시,지내동 ,67,,경상남도 김해시 지내동 67 ,59.76,7,2000,2017,11,,35.2304,128.9238,1.55E+08
경상남도,김해시,지내동 ,67,,경상남도 김해시 지내동 67 ,84.99,6,2000,2017,11,,35.2304,128.9238,2.09E+08
경상남도,김해시,지내동 ,67,,경상남도 김해시 지내동 67 ,84.93,4,2000,2017,11,,35.2304,128.9238,2.06E+08
경상남도,김해시,진영읍 여래리,344,장복2차아파트,경상남도 김해시 진영읍 여래리 344 장복2차아파트,59.96,9,1992,2017,11,,35.301,128.7407,7.79E+07
경상남도,김해시,진영읍 여래리,344,장복2차아파트,경상남도 김해시 진영읍 여래리 344 장복2차아파트,59.96,2,1992,2017,11,,35.301,128.7407,7.16E+07
경상남도,김해시,진영읍 여래리,344,장복2차아파트,경상남도 김해시 진영읍 여래리 344 장복2차아파트,59.84,10,1992,2017,11,,35.301,128.7407,7.71E+07
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,8,2016,2017,11,,35.3004,128.7384,1.81E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,4,2016,2017,11,,35.3004,128.7384,1.79E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,7,2016,2017,11,,35.3004,128.7384,1.81E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,6,2016,2017,11,,35.3004,128.7384,1.81E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,3,2016,2017,11,,35.3004,128.7384,1.81E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,9,2016,2017,11,,35.3004,128.7384,1.83E+08
경상남도,김해시,진영읍 여래리,411-1,금강하우징파크,경상남도 김해시 진영읍 여래리 411-1 금강하우징파크,65.45,2,2016,2017,11,,35.3004,128.7384,1.83E+08
경상남도,김해시,진영읍 좌곤리,02월 14일,대근아파트,경상남도 김해시 진영읍 좌곤리 2-14 대근아파트,57.95,4,1991,2017,11,,35.3032,128.7101,3.97E+07
경상남도,김해시,진영읍 진영리,1611-2,김해진영코아루아파트,경상남도 김해시 진영읍 진영리 1611-2 김해진영코아루아파트,84.94,15,2007,2017,11,,35.3099,128.7312,2.43E+08
경상남도,김해시,진영읍 진영리,1611-2,김해진영코아루아파트,경상남도 김해시 진영읍 진영리 1611-2 김해진영코아루아파트,84.94,7,2007,2017,11,,35.3099,128.7312,2.40E+08
경상남도,김해시,진영읍 진영리,1611-3,중흥에스클래스1단지아파트,경상남도 김해시 진영읍 진영리 1611-3 중흥에스클래스1단지아파트,59.98,13,2006,2017,11,,35.3113,128.734,1.41E+08
경상남도,김해시,진영읍 진영리,1611-3,중흥에스클래스1단지아파트,경상남도 김해시 진영읍 진영리 1611-3 중흥에스클래스1단지아파트,59.98,20,2006,2017,11,,35.3113,128.734,1.32E+08
경상남도,김해시,진영읍 진영리,1611-4,중흥에스클래스2단지아파트,경상남도 김해시 진영읍 진영리 1611-4 중흥에스클래스2단지아파트,84.98,8,2006,2017,11,,35.3094,128.7331,2.07E+08
경상남도,김해시,진영읍 진영리,276,대한아파트,경상남도 김해시 진영읍 진영리 276 대한아파트,59.96,3,1995,2017,11,,35.3053,128.7306,9.09E+07
경상남도,김해시,진영읍 진영리,276,대한아파트,경상남도 김해시 진영읍 진영리 276 대한아파트,59.96,8,1995,2017,11,,35.3053,128.7306,8.88E+07
경상남도,김해시,진영읍 진영리,598-3,협성팔레스아파트,경상남도 김해시 진영읍 진영리 598-3 협성팔레스아파트,59.75,1,2001,2017,11,,35.3057,128.7163,8.40E+07
경상남도,김해시,진영읍 진영리,623-1,진영거성아파트,경상남도 김해시 진영읍 진영리 623-1 진영거성아파트,58.91,9,1997,2017,11,,35.3042,128.7138,7.35E+07
경상남도,김해시,한림면 장방리,226-1,청원한마을아파트,경상남도 김해시 한림면 장방리 226-1 청원한마을아파트,59.89,8,1998,2017,11,,35.3202,128.8045,8.30E+07
경상남도,밀양시,가곡동 ,455,가곡주공아파트,경상남도 밀양시 가곡동 455 가곡주공아파트,42.9,3,1995,2017,11,,35.4723,128.7719,6.17E+07
경상남도,밀양시,교동 ,1093-1,한울아파트,경상남도 밀양시 교동 1093-1 한울아파트,50.25,3,1991,2017,11,,35.507,128.7522,4.54E+07
경상남도,밀양시,교동 ,1227,한마음타운,경상남도 밀양시 교동 1227 한마음타운,59.41,12,1994,2017,11,,35.5095,128.7561,7.71E+07
경상남도,밀양시,교동 ,1232,우신그린피아,경상남도 밀양시 교동 1232 우신그린피아,39.75,7,1997,2017,11,,35.5088,128.7533,5.78E+07
경상남도,밀양시,내이동 ,271,,경상남도 밀양시 내이동 271 ,78.07,5,2016,2017,11,,35.505,128.7389,1.86E+08
경상남도,밀양시,내이동 ,448-1,,경상남도 밀양시 내이동 448-1 ,49.68,5,1988,2017,11,,35.5035,128.738,5.61E+07
경상남도,밀양시,내이동 ,619-10,휴엔홈,경상남도 밀양시 내이동 619-10 휴엔홈,84.94,3,2012,2017,11,,35.4987,128.7515,1.63E+08
경상남도,밀양시,상남면 예림리,1326-1,밀양예림대동타운,경상남도 밀양시 상남면 예림리 1326-1 밀양예림대동타운,59.82,15,1997,2017,11,,35.4616,128.752,8.79E+07
경상남도,밀양시,상남면 예림리,1326-1,밀양예림대동타운,경상남도 밀양시 상남면 예림리 1326-1 밀양예림대동타운,59.82,1,1997,2017,11,,35.4616,128.752,9.07E+07
경상남도,사천시,대방동 ,205-1,웰뷰파크,경상남도 사천시 대방동 205-1 웰뷰파크,56.95,7,2007,2017,11,,34.9307,128.058,1.09E+08
경상남도,사천시,동림동 ,120,서성파라토피아맨션,경상남도 사천시 동림동 120 서성파라토피아맨션,84.98,2,1991,2017,11,,34.9404,128.077,1.07E+08
경상남도,사천시,벌리동 ,123,송림프라자타운,경상남도 사천시 벌리동 123 송림프라자타운,84,9,1994,2017,11,,34.9423,128.0824,1.46E+08
경상남도,사천시,벌리동 ,259,주공아파트,경상남도 사천시 벌리동 259 주공아파트,37.67,7,1995,2017,11,,34.9399,128.0881,7.58E+07
경상남도,사천시,용강동 ,501,대경파미르,경상남도 사천시 용강동 501 대경파미르,85,1,2013,2017,11,,34.9471,128.086,1.97E+08
경상남도,사천시,용강동 ,729-2,무지개맨션,경상남도 사천시 용강동 729-2 무지개맨션,55.52,2,1990,2017,11,,34.9435,128.0821,5.27E+07
경상남도,사천시,용강동 ,735-9,한올팰리스,경상남도 사천시 용강동 735-9 한올팰리스,84.94,8,2012,2017,11,,34.9433,128.0831,2.33E+08
경상남도,사천시,용강동 ,800-1,삼보신우타운,경상남도 사천시 용강동 800-1 삼보신우타운,59.9,8,1994,2017,11,,34.9434,128.0863,8.57E+07
경상남도,사천시,용강동 ,814-3,성은비룡타워,경상남도 사천시 용강동 814-3 성은비룡타워,59.91,7,1993,2017,11,,34.9432,128.0871,7.65E+07
경상남도,사천시,용강동 ,837-1,사천용강주공아파트,경상남도 사천시 용강동 837-1 사천용강주공아파트,49.85,2,1999,2017,11,,34.9447,128.0883,1.05E+08
경상남도,사천시,용강동 ,837-1,사천용강주공아파트,경상남도 사천시 용강동 837-1 사천용강주공아파트,49.85,11,1999,2017,11,,34.9447,128.0883,1.16E+08
경상남도,사천시,용강동 ,837-1,사천용강주공아파트,경상남도 사천시 용강동 837-1 사천용강주공아파트,49.85,12,1999,2017,11,,34.9447,128.0883,1.16E+08
경상남도,사천시,용강동 ,838,용강현대아파트,경상남도 사천시 용강동 838 용강현대아파트,55.44,6,1992,2017,11,,34.9439,128.0881,1.03E+08
경상남도,사천시,용강동 ,838,용강현대아파트,경상남도 사천시 용강동 838 용강현대아파트,55.44,5,1992,2017,11,,34.9439,128.0881,9.84E+07
경상남도,사천시,곤양면 남문외리,147-1,화진그린맨션,경상남도 사천시 곤양면 남문외리 147-1 화진그린맨션,53.13,6,1991,2017,11,,35.0552,127.9584,3.09E+07
경상남도,사천시,곤양면 성내리,137-5,이화아파트,경상남도 사천시 곤양면 성내리 137-5 이화아파트,84.83,4,1991,2017,11,,35.0579,127.9608,8.17E+07
경상남도,사천시,사남면 월성리,Feb-30,엘아이지 사천리가,경상남도 사천시 사남면 월성리 30-2 엘아이지 사천리가,84.95,11,2010,2017,11,,35.063,128.0776,2.41E+08
경상남도,사천시,사남면 월성리,Feb-30,엘아이지 사천리가,경상남도 사천시 사남면 월성리 30-2 엘아이지 사천리가,84.99,2,2010,2017,11,,35.063,128.0776,2.20E+08
경상남도,사천시,사남면 월성리,451,사천푸르지오,경상남도 사천시 사남면 월성리 451 사천푸르지오,59.64,11,2006,2017,11,,35.0612,128.0651,1.62E+08
경상남도,사천시,사남면 월성리,451,사천푸르지오,경상남도 사천시 사남면 월성리 451 사천푸르지오,84.98,7,2006,2017,11,,35.0612,128.0651,1.88E+08
경상남도,사천시,사천읍 구암리,1440-1,옥성그린아파트,경상남도 사천시 사천읍 구암리 1440-1 옥성그린아파트,59.67,5,1998,2017,11,,35.0922,128.0995,8.81E+07
경상남도,사천시,사천읍 구암리,524,원광이안애아파트,경상남도 사천시 사천읍 구암리 524 원광이안애아파트,55.5,1,2005,2017,11,,35.0873,128.114,8.96E+07
경상남도,사천시,사천읍 구암리,524,원광이안애아파트,경상남도 사천시 사천읍 구암리 524 원광이안애아파트,40.58,3,2005,2017,11,,35.0873,128.114,8.37E+07
경상남도,사천시,사천읍 선인리,213,대경아파트,경상남도 사천시 사천읍 선인리 213 대경아파트,40.32,5,2000,2017,11,,35.0823,128.0993,7.59E+07
경상남도,사천시,사천읍 선인리,277-5,덕진봄아파트,경상남도 사천시 사천읍 선인리 277-5 덕진봄아파트,59.96,11,2012,2017,11,,35.0802,128.093,1.25E+08
경상남도,사천시,사천읍 선인리,277-5,덕진봄아파트,경상남도 사천시 사천읍 선인리 277-5 덕진봄아파트,59.96,12,2012,2017,11,,35.0802,128.093,1.25E+08
경상남도,사천시,사천읍 선인리,277-5,덕진봄아파트,경상남도 사천시 사천읍 선인리 277-5 덕진봄아파트,84.98,3,2012,2017,11,,35.0802,128.093,1.58E+08
경상남도,사천시,사천읍 선인리,301-1,신진아파트,경상남도 사천시 사천읍 선인리 301-1 신진아파트,59.94,4,1992,2017,11,,35.0803,128.0945,5.87E+07
경상남도,사천시,사천읍 정의리,192-2,대명아파트,경상남도 사천시 사천읍 정의리 192-2 대명아파트,43.93,4,1987,2017,11,,35.0862,128.0927,4.50E+07
경상남도,사천시,용현면 덕곡리,559,덕산아내,경상남도 사천시 용현면 덕곡리 559 덕산아내,76.67,5,2011,2017,11,,35.0073,128.0627,1.72E+08
경상남도,사천시,용현면 신복리,07월 01일,동강아뜨리에,경상남도 사천시 용현면 신복리 7-1 동강아뜨리에,59.33,8,2005,2017,11,,35.0458,128.0747,9.19E+07
경상남도,사천시,용현면 신복리,07월 01일,동강아뜨리에,경상남도 사천시 용현면 신복리 7-1 동강아뜨리에,59.36,3,2005,2017,11,,35.0458,128.0747,9.15E+07
경상남도,사천시,용현면 신복리,07월 01일,동강아뜨리에,경상남도 사천시 용현면 신복리 7-1 동강아뜨리에,49.7,14,2005,2017,11,,35.0458,128.0747,8.06E+07
경상남도,사천시,용현면 신복리,07월 01일,동강아뜨리에,경상남도 사천시 용현면 신복리 7-1 동강아뜨리에,59.36,9,2005,2017,11,,35.0458,128.0747,9.32E+07
경상남도,사천시,용현면 신복리,07월 01일,동강아뜨리에,경상남도 사천시 용현면 신복리 7-1 동강아뜨리에,84.97,15,2005,2017,11,,35.0458,128.0747,1.28E+08
경상남도,사천시,정동면 고읍리,438-15,한빛타운,경상남도 사천시 정동면 고읍리 438-15 한빛타운,59.96,4,1995,2017,11,,35.0786,128.0882,9.71E+07
경상남도,사천시,정동면 고읍리,469-1,대흥그랜저맨션,경상남도 사천시 정동면 고읍리 469-1 대흥그랜저맨션,59.58,13,1992,2017,11,,35.078,128.0861,8.05E+07
경상남도,사천시,정동면 풍정리,388-1,삼성아파트,경상남도 사천시 정동면 풍정리 388-1 삼성아파트,59.89,3,1994,2017,11,,35.0651,128.1097,9.45E+07
경상남도,사천시,정동면 풍정리,520,송보파인빌,경상남도 사천시 정동면 풍정리 520 송보파인빌,59.9,6,2001,2017,11,,35.0682,128.1116,8.24E+07
경상남도,사천시,정동면 풍정리,520,송보파인빌,경상남도 사천시 정동면 풍정리 520 송보파인빌,59.9,7,2001,2017,11,,35.0682,128.1116,8.19E+07
경상남도,사천시,정동면 풍정리,520,송보파인빌,경상남도 사천시 정동면 풍정리 520 송보파인빌,84.63,7,2001,2017,11,,35.0682,128.1116,1.30E+08
경상남도,산청군,금서면 매촌리,181,동이보금자리아파트,경상남도 산청군 금서면 매촌리 181 동이보금자리아파트,84.61,15,2009,2017,11,,35.4179,127.8658,1.47E+08
경상남도,산청군,산청읍 옥산리,687-1,성우목화맨션,경상남도 산청군 산청읍 옥산리 687-1 성우목화맨션,59.94,5,1993,2017,11,,35.4113,127.8732,7.15E+07
경상남도,산청군,산청읍 지리,357-1,산청삼한사랑채,경상남도 산청군 산청읍 지리 357-1 산청삼한사랑채,72.5,12,2014,2017,11,,35.4154,127.8798,1.84E+08
경상남도,산청군,산청읍 지리,357-1,산청삼한사랑채,경상남도 산청군 산청읍 지리 357-1 산청삼한사랑채,72.5,2,2014,2017,11,,35.4154,127.8798,1.80E+08
경상남도,산청군,신안면 하정리,726-3,대동아파트,경상남도 산청군 신안면 하정리 726-3 대동아파트,59.85,7,1996,2017,11,,35.3021,127.97,8.87E+07
경상남도,양산시,교동 ,605,일동미라주아파트,경상남도 양산시 교동 605 일동미라주아파트,84.94,5,2008,2017,11,,35.3467,129.0217,1.86E+08
경상남도,양산시,교동 ,605,일동미라주아파트,경상남도 양산시 교동 605 일동미라주아파트,84.98,2,2008,2017,11,,35.3467,129.0217,1.76E+08
경상남도,양산시,교동 ,605,일동미라주아파트,경상남도 양산시 교동 605 일동미라주아파트,84.88,5,2008,2017,11,,35.3467,129.0217,1.86E+08
경상남도,양산시,교동 ,605,일동미라주아파트,경상남도 양산시 교동 605 일동미라주아파트,84.88,3,2008,2017,11,,35.3467,129.0217,1.80E+08
경상남도,양산시,교동 ,605,일동미라주아파트,경상남도 양산시 교동 605 일동미라주아파트,84.98,5,2008,2017,11,,35.3467,129.0217,1.87E+08
경상남도,양산시,남부동 ,553-1,양산1차이-편한세상,경상남도 양산시 남부동 553-1 양산1차이-편한세상,65.56,6,2006,2017,11,,35.334,129.0257,2.29E+08
경상남도,양산시,남부동 ,565-1,양산신도시벽산블루밍아파트,경상남도 양산시 남부동 565-1 양산신도시벽산블루밍아파트,59.79,9,2003,2017,11,,35.3332,129.0277,1.81E+08
