,시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도
2508,경상남도,양산시,평산동 ,1108-88,경보2차그린타워,경상남도 양산시 평산동 1108-88 경보2차그린타워,84.97,3,1992,2017,11,110716998.21296394,35.371,129.1435
2509,경상남도,양산시,평산동 ,1108-88,경보2차그린타워,경상남도 양산시 평산동 1108-88 경보2차그린타워,61.9,12,1992,2017,11,86548080.80037355,35.371,129.1435
2510,경상남도,양산시,평산동 ,1108-95,경보3차그린타워,경상남도 양산시 평산동 1108-95 경보3차그린타워,59.91,9,1993,2017,11,82308112.96993732,35.3703,129.142
2511,경상남도,양산시,평산동 ,117-1,선우2차아파트,경상남도 양산시 평산동 117-1 선우2차아파트,69.75,5,1992,2017,11,86263219.58008862,35.3804,129.1497
2512,경상남도,양산시,평산동 ,117-1,선우2차아파트,경상남도 양산시 평산동 117-1 선우2차아파트,72.13,12,1992,2017,11,88599408.17519236,35.3804,129.1497
2513,경상남도,양산시,평산동 ,1199,양산코아루아파트,경상남도 양산시 평산동 1199 양산코아루아파트,84.94,15,2008,2017,11,213334644.30633223,35.3893,129.1492
2514,경상남도,양산시,평산동 ,1199,양산코아루아파트,경상남도 양산시 평산동 1199 양산코아루아파트,75.08,4,2008,2017,11,190294375.39175022,35.3893,129.1492
2515,경상남도,양산시,평산동 ,163,선우4차아파트,경상남도 양산시 평산동 163 선우4차아파트,71.78,1,1992,2017,11,99416640.50020027,35.3777,129.1511
2516,경상남도,양산시,평산동 ,398,새진흥아파트,경상남도 양산시 평산동 398 새진흥아파트,59.64,3,1992,2017,11,72449856.07245636,35.3814,129.1444
2517,경상남도,양산시,평산동 ,41,삼성명가타운,경상남도 양산시 평산동 41 삼성명가타운,59.99,10,2002,2017,11,124954139.80580461,35.3864,129.1526
2518,경상남도,양산시,평산동 ,46-1,새진흥8차아파트,경상남도 양산시 평산동 46-1 새진흥8차아파트,59.64,2,1993,2017,11,67999121.84830332,35.3863,129.1498
2519,경상남도,양산시,평산동 ,51-5,새진흥7차아파트,경상남도 양산시 평산동 51-5 새진흥7차아파트,74.38,3,1992,2017,11,92498644.7783761,35.3852,129.1509
2520,경상남도,양산시,평산동 ,564,태원아파트,경상남도 양산시 평산동 564 태원아파트,84.66,2,1993,2017,11,124783570.07419884,35.3856,129.145
2521,경상남도,양산시,평산동 ,564,태원아파트,경상남도 양산시 평산동 564 태원아파트,58.84,16,1993,2017,11,84069330.37642622,35.3856,129.145
2522,경상남도,양산시,평산동 ,564,태원아파트,경상남도 양산시 평산동 564 태원아파트,84.66,7,1993,2017,11,133238938.67824972,35.3856,129.145
2523,경상남도,양산시,평산동 ,564,태원아파트,경상남도 양산시 평산동 564 태원아파트,84.66,1,1993,2017,11,120835024.39910376,35.3856,129.145
2524,경상남도,양산시,평산동 ,568,봉우아파트,경상남도 양산시 평산동 568 봉우아파트,58.84,16,1994,2017,11,79367764.31514645,35.3864,129.1427
2525,경상남도,양산시,평산동 ,568,봉우아파트,경상남도 양산시 평산동 568 봉우아파트,58.84,3,1994,2017,11,80153326.93920994,35.3864,129.1427
2526,경상남도,양산시,평산동 ,600,양산천성산한일유앤아이아파트,경상남도 양산시 평산동 600 양산천성산한일유앤아이아파트,84.96,18,2008,2017,11,187733102.98465145,35.3838,129.1415
2527,경상남도,양산시,평산동 ,600,양산천성산한일유앤아이아파트,경상남도 양산시 평산동 600 양산천성산한일유앤아이아파트,84.96,10,2008,2017,11,186474278.24520004,35.3838,129.1415
2528,경상남도,양산시,평산동 ,600,양산천성산한일유앤아이아파트,경상남도 양산시 평산동 600 양산천성산한일유앤아이아파트,84.96,8,2008,2017,11,185812586.07499778,35.3838,129.1415
2529,경상남도,양산시,평산동 ,76-2,대우월드피아,경상남도 양산시 평산동 76-2 대우월드피아,49.91,14,2014,2017,11,126630050.4767071,35.3833,129.1523
2530,경상남도,양산시,평산동 ,76-2,대우월드피아,경상남도 양산시 평산동 76-2 대우월드피아,49.91,15,2014,2017,11,126604943.96522534,35.3833,129.1523
2531,경상남도,양산시,동면 석산리,1448-2,e편한세상남양산,경상남도 양산시 동면 석산리 1448-2 e편한세상남양산,84.96,17,2013,2017,11,272693829.43604743,35.3201,129.0283
2532,경상남도,양산시,동면 석산리,1448-2,e편한세상남양산,경상남도 양산시 동면 석산리 1448-2 e편한세상남양산,84.69,4,2013,2017,11,259735486.9849404,35.3201,129.0283
2533,경상남도,양산시,동면 석산리,1448-2,e편한세상남양산,경상남도 양산시 동면 석산리 1448-2 e편한세상남양산,84.96,12,2013,2017,11,269896676.83382225,35.3201,129.0283
2534,경상남도,양산시,동면 석산리,145,대정2차그린파크,경상남도 양산시 동면 석산리 145 대정2차그린파크,80.27,2,1991,2017,11,77937597.1117382,35.3288,129.0398
2535,경상남도,양산시,동면 석산리,1450-1,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1 e편한세상남양산2차,84.58,14,2013,2017,11,278640194.415614,35.3196,129.0228
2536,경상남도,양산시,동면 석산리,1450-1,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1 e편한세상남양산2차,140.9,2,2013,2017,11,395101449.9272237,35.3196,129.0228
2537,경상남도,양산시,동면 석산리,1450-1,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1 e편한세상남양산2차,125.58,4,2013,2017,11,355464450.1563301,35.3196,129.0228
2538,경상남도,양산시,동면 석산리,1450-1,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1 e편한세상남양산2차,84.83,9,2013,2017,11,275914993.4011719,35.3196,129.0228
2539,경상남도,양산시,동면 석산리,1450-1,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1 e편한세상남양산2차,84.58,16,2013,2017,11,279836158.1072991,35.3196,129.0228
2540,경상남도,양산시,동면 석산리,1451-3,양산신도시2차동원로얄듀크,경상남도 양산시 동면 석산리 1451-3 양산신도시2차동원로얄듀크,84.99,5,2013,2017,11,261242264.04002166,35.3171,129.0244
2541,경상남도,양산시,동면 석산리,1451-3,양산신도시2차동원로얄듀크,경상남도 양산시 동면 석산리 1451-3 양산신도시2차동원로얄듀크,59.98,17,2013,2017,11,208038912.67643428,35.3171,129.0244
2542,경상남도,양산시,동면 석산리,1451-3,양산신도시2차동원로얄듀크,경상남도 양산시 동면 석산리 1451-3 양산신도시2차동원로얄듀크,59.97,21,2013,2017,11,208929034.73551023,35.3171,129.0244
2543,경상남도,양산시,동면 석산리,300,양산극동아파트,경상남도 양산시 동면 석산리 300 양산극동아파트,59.79,24,1995,2017,11,102615628.50483477,35.328,129.0358
2544,경상남도,양산시,동면 석산리,300,양산극동아파트,경상남도 양산시 동면 석산리 300 양산극동아파트,59.79,9,1995,2017,11,105412555.11929691,35.328,129.0358
2545,경상남도,양산시,동면 석산리,337-2,대정그린파크,경상남도 양산시 동면 석산리 337-2 대정그린파크,61.92,5,1990,2017,11,63998438.60929489,35.3281,129.0395
2546,경상남도,양산시,동면 석산리,337-2,대정그린파크,경상남도 양산시 동면 석산리 337-2 대정그린파크,77.22,2,1990,2017,11,76361864.6292162,35.3281,129.0395
2547,경상남도,양산시,물금읍 가촌리,1271-1,양우내안애2차아파트,경상남도 양산시 물금읍 가촌리 1271-1 양우내안애2차아파트,84.67,12,2016,2017,11,273545453.3861991,35.3172,128.9991
2548,경상남도,양산시,물금읍 가촌리,1271-3,양우내안애1차아파트,경상남도 양산시 물금읍 가촌리 1271-3 양우내안애1차아파트,59.97,26,2014,2017,11,243704388.91968036,35.3161,129.0004
2549,경상남도,양산시,물금읍 가촌리,1277-2,양산물금대방노블랜드5차에듀카운티,경상남도 양산시 물금읍 가촌리 1277-2 양산물금대방노블랜드5차에듀카운티,59.99,15,2016,2017,11,260296548.9912361,35.3128,129.0002
2550,경상남도,양산시,물금읍 가촌리,1302-1,양산대방노블랜드연리지(3차),경상남도 양산시 물금읍 가촌리 1302-1 양산대방노블랜드연리지(3차),85.0,10,2015,2017,11,351762129.08396673,35.312,129.0051
2551,경상남도,양산시,물금읍 가촌리,1302-1,양산대방노블랜드연리지(3차),경상남도 양산시 물금읍 가촌리 1302-1 양산대방노블랜드연리지(3차),84.98,26,2015,2017,11,361579474.9064083,35.312,129.0051
2552,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.99,11,2013,2017,11,244393578.69769597,35.3243,128.9933
2553,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.99,1,2013,2017,11,223789370.3896289,35.3243,128.9933
2554,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,6,2013,2017,11,184353186.2609502,35.3243,128.9933
2555,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.93,13,2013,2017,11,245165334.19843006,35.3243,128.9933
2556,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,17,2013,2017,11,187514580.10771263,35.3243,128.9933
2557,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,12,2013,2017,11,186617044.19202316,35.3243,128.9933
2558,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,3,2013,2017,11,179378452.02364123,35.3243,128.9933
2559,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,13,2013,2017,11,186786491.27474153,35.3243,128.9933
2560,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,16,2013,2017,11,187317285.50064456,35.3243,128.9933
2561,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.99,3,2013,2017,11,233431911.03238952,35.3243,128.9933
2562,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.99,15,2013,2017,11,246119243.12610805,35.3243,128.9933
2563,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.99,18,2013,2017,11,247487540.71193624,35.3243,128.9933
2564,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,60.0,11,2013,2017,11,186436530.9988433,35.3243,128.9933
2565,경상남도,양산시,물금읍 가촌리,720,양산물금동일스위트,경상남도 양산시 물금읍 가촌리 720 양산물금동일스위트,84.93,12,2013,2017,11,244738676.59172475,35.3243,128.9933
2566,경상남도,양산시,물금읍 물금리,496,삼전무지개맨션,경상남도 양산시 물금읍 물금리 496 삼전무지개맨션,53.27,4,1992,2017,11,55468814.800263405,35.3134,128.9863
2567,경상남도,양산시,물금읍 범어리,2673-4,양산물금대방노블랜드아파트1차,경상남도 양산시 물금읍 범어리 2673-4 양산물금대방노블랜드아파트1차,59.99,17,2014,2017,11,236001639.75578296,35.3357,129.0188
2568,경상남도,양산시,물금읍 범어리,2673-4,양산물금대방노블랜드아파트1차,경상남도 양산시 물금읍 범어리 2673-4 양산물금대방노블랜드아파트1차,59.99,5,2014,2017,11,228797762.22377622,35.3357,129.0188
2569,경상남도,양산시,물금읍 범어리,2673-4,양산물금대방노블랜드아파트1차,경상남도 양산시 물금읍 범어리 2673-4 양산물금대방노블랜드아파트1차,85.0,8,2014,2017,11,316586645.3405019,35.3357,129.0188
2570,경상남도,양산시,물금읍 범어리,2673-8,양산2차e-편한세상,경상남도 양산시 물금읍 범어리 2673-8 양산2차e-편한세상,84.67,17,2007,2017,11,258237158.956226,35.3343,129.017
2571,경상남도,양산시,물금읍 범어리,2673-8,양산2차e-편한세상,경상남도 양산시 물금읍 범어리 2673-8 양산2차e-편한세상,101.97,16,2007,2017,11,283058364.53210473,35.3343,129.017
2572,경상남도,양산시,물금읍 범어리,2676-13,효성백년가약아파트,경상남도 양산시 물금읍 범어리 2676-13 효성백년가약아파트,84.99,8,2007,2017,11,252057399.64692652,35.3314,129.0133
2573,경상남도,양산시,물금읍 범어리,2676-15,일신건영휴먼빌아파트,경상남도 양산시 물금읍 범어리 2676-15 일신건영휴먼빌아파트,60.0,4,2007,2017,11,210315214.5143305,35.3328,129.0117
2574,경상남도,양산시,물금읍 범어리,2676-15,일신건영휴먼빌아파트,경상남도 양산시 물금읍 범어리 2676-15 일신건영휴먼빌아파트,84.96,24,2007,2017,11,272548147.5180882,35.3328,129.0117
2575,경상남도,양산시,물금읍 범어리,2676-6,우남퍼스트빌,경상남도 양산시 물금읍 범어리 2676-6 우남퍼스트빌,59.91,1,2007,2017,11,190059216.89948,35.3326,129.0149
2576,경상남도,양산시,물금읍 범어리,2676-6,우남퍼스트빌,경상남도 양산시 물금읍 범어리 2676-6 우남퍼스트빌,116.41,22,2007,2017,11,295766144.8734151,35.3326,129.0149
2577,경상남도,양산시,물금읍 범어리,2712-12,우미린아파트,경상남도 양산시 물금읍 범어리 2712-12 우미린아파트,59.98,18,2013,2017,11,240813677.38355362,35.3288,129.0165
2578,경상남도,양산시,물금읍 범어리,2712-12,우미린아파트,경상남도 양산시 물금읍 범어리 2712-12 우미린아파트,59.99,24,2013,2017,11,242909152.56137288,35.3288,129.0165
2579,경상남도,양산시,물금읍 범어리,2712-12,우미린아파트,경상남도 양산시 물금읍 범어리 2712-12 우미린아파트,59.97,12,2013,2017,11,239453785.08452523,35.3288,129.0165
2580,경상남도,양산시,물금읍 범어리,2712-12,우미린아파트,경상남도 양산시 물금읍 범어리 2712-12 우미린아파트,59.98,11,2013,2017,11,239261469.49817204,35.3288,129.0165
2581,경상남도,양산시,물금읍 범어리,2713-1,신창비바패밀리,경상남도 양산시 물금읍 범어리 2713-1 신창비바패밀리,84.84,7,2009,2017,11,269631658.7971184,35.3324,129.0191
2582,경상남도,양산시,물금읍 범어리,2713-1,신창비바패밀리,경상남도 양산시 물금읍 범어리 2713-1 신창비바패밀리,115.09,2,2009,2017,11,310205815.24151313,35.3324,129.0191
2583,경상남도,양산시,물금읍 범어리,2713-1,신창비바패밀리,경상남도 양산시 물금읍 범어리 2713-1 신창비바패밀리,59.97,15,2009,2017,11,212341187.52012098,35.3324,129.0191
2584,경상남도,양산시,물금읍 범어리,2768-2,반도유보라4차아파트,경상남도 양산시 물금읍 범어리 2768-2 반도유보라4차아파트,84.94,12,2014,2017,11,341783070.79224527,35.3171,129.0056
2585,경상남도,양산시,물금읍 범어리,2768-2,반도유보라4차아파트,경상남도 양산시 물금읍 범어리 2768-2 반도유보라4차아파트,93.85,3,2014,2017,11,345067985.1763326,35.3171,129.0056
